Docset,File,URL,Python,Term_Total,MSAuthor,Author,Manager,MSDate,MSService,MSTopic,H1,Title,Description
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-databricks\howto-regional-disaster-recovery.md,http://docs.microsoft.com/azure/azure-databricks/howto-regional-disaster-recovery,13,13,mamccrea,mamccrea,,08/27/2018,azure-databricks,conceptual,"Regional disaster recovery for Azure Databricks clusters
",Regional disaster recovery for Azure Databricks,This article describes an approach to doing disaster recovery in Azure Databricks.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-databricks\what-is-azure-databricks.md,http://docs.microsoft.com/azure/azure-databricks/what-is-azure-databricks,3,3,mamccrea,mamccrea,,05/29/2018,azure-databricks,overview,"What is Azure Databricks?
",What is Azure Databricks?,Learn about what is Azure Databricks and how it brings Spark on Databricks into Azure. Azure Databricks is an Apache Spark-based analytics platform optimized for the Microsoft Azure cloud services platform.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-functions\create-function-app-linux-app-service-plan.md,http://docs.microsoft.com/azure/azure-functions/create-function-app-linux-app-service-plan,2,2,glenga,ggailey777,jeconnoc,02/28/2019,azure-functions,quickstart,"Create a function app on Linux in an Azure App Service plan
",Create a function app on Linux from the Azure portal | Microsoft Docs,Learn how to create your first Azure Function for serverless execution using the Azure portal.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-functions\functions-bindings-cosmosdb-v2.md,http://docs.microsoft.com/azure/azure-functions/functions-bindings-cosmosdb-v2,34,34,cshoe,craigshoemaker,jeconnoc,11/21/2017,azure-functions; cosmos-db,reference,"Azure Cosmos DB bindings for Azure Functions 2.x
",Azure Cosmos DB bindings for Functions 2.x,Understand how to use Azure Cosmos DB triggers and bindings in Azure Functions.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-functions\functions-bindings-event-grid.md,http://docs.microsoft.com/azure/azure-functions/functions-bindings-event-grid,8,8,cshoe,craigshoemaker,jeconnoc,09/04/2018,azure-functions,reference,"Event Grid trigger for Azure Functions
",Event Grid trigger for Azure Functions,Understand how to handle Event Grid events in Azure Functions.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-functions\functions-bindings-http-webhook.md,http://docs.microsoft.com/azure/azure-functions/functions-bindings-http-webhook,8,8,cshoe,craigshoemaker,jeconnoc,11/21/2017,azure-functions,reference,"Azure Functions HTTP triggers and bindings
",Azure Functions HTTP triggers and bindings,Understand how to use HTTP triggers and bindings in Azure Functions.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-functions\functions-bindings-return-value.md,http://docs.microsoft.com/azure/azure-functions/functions-bindings-return-value,5,5,cshoe,craigshoemaker,jeconnoc,01/14/2019,azure-functions,reference,"Using the Azure Function return value
",Using return value from an Azure Function,Learn to manage return values for Azure Functions
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-functions\functions-bindings-storage-blob.md,http://docs.microsoft.com/azure/azure-functions/functions-bindings-storage-blob,26,26,cshoe,craigshoemaker,jeconnoc,11/15/2018,azure-functions,reference,"Azure Blob storage bindings for Azure Functions
",Azure Blob storage bindings for Azure Functions,Understand how to use Azure Blob storage triggers and bindings in Azure Functions.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-functions\functions-compare-logic-apps-ms-flow-webjobs.md,http://docs.microsoft.com/azure/azure-functions/functions-compare-logic-apps-ms-flow-webjobs,1,1,glenga,ggailey777,jeconnoc,04/09/2018,azure-functions,overview,"What are Microsoft Flow, Logic Apps, Functions, and WebJobs?
","What are Microsoft Flow, Logic Apps, Functions, and WebJobs? - Azure","""Compare Microsoft cloud services that are optimized for integration tasks: Microsoft Flow, Logic Apps, Functions, and WebJobs."""
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-functions\functions-create-first-azure-function-azure-cli-linux.md,http://docs.microsoft.com/azure/azure-functions/functions-create-first-azure-function-azure-cli-linux,9,9,glenga,ggailey777,jeconnoc,11/28/2018,azure-functions,quickstart,"Create your first function hosted on Linux using Core Tools and the Azure CLI (preview)
",Create your first function on Linux in Azure,Learn how to create your first function hosted on Linux in Azure using the Azure Functions Core Tools and the Azure CLI.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-functions\functions-create-first-function-python.md,http://docs.microsoft.com/azure/azure-functions/functions-create-first-function-python,21,21,glenga,ggailey777,jeconnoc,08/29/2018,functions,quickstart,"Create your first Python function in Azure (preview)
",Create your first Python function in Azure,Learn how to create your first Python function in Azure using the Azure Functions Core Tools and the Azure CLI.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-functions\functions-create-first-function-vs-code.md,http://docs.microsoft.com/azure/azure-functions/functions-create-first-function-vs-code,1,1,glenga,ggailey777,jeconnoc,09/07/2018,azure-functions,quickstart,"Create your first function using Visual Studio Code
",Create your first function in Azure using Visual Studio Code,Create and publish to Azure a simple HTTP triggered function by using Azure Functions extension in Visual Studio Code.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-functions\functions-create-function-linux-custom-image.md,http://docs.microsoft.com/azure/azure-functions/functions-create-function-linux-custom-image,5,5,glenga,ggailey777,jeconnoc,02/25/2019,azure-functions,tutorial,"Create a function on Linux using a custom image
",Create Azure Functions on Linux using a custom image,Learn how to create Azure Functions running on a custom Linux image.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-functions\functions-reference-python.md,http://docs.microsoft.com/azure/azure-functions/functions-reference-python,36,36,glenga,ggailey777,cfowler,04/16/2018,functions,article,"Azure Functions Python developer guide
",Python developer reference for Azure Functions,Understand how to develop functions with Python
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-functions\functions-run-local.experimental.md,http://docs.microsoft.com/azure/azure-functions/functions-run-local.experimental,3,3,glenga,ggailey777,jeconnoc,10/29/2018,azure-functions,conceptual,"Work with Azure Functions Core Tools
",Work with Azure Functions Core Tools | Microsoft Docs,Learn how to code and test Azure functions from the command prompt or terminal on your local computer before you run them on Azure Functions.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-functions\functions-run-local.md,http://docs.microsoft.com/azure/azure-functions/functions-run-local,3,3,glenga,ggailey777,jeconnoc,10/29/2018,azure-functions,conceptual,"Work with Azure Functions Core Tools
",Work with Azure Functions Core Tools | Microsoft Docs,Learn how to code and test Azure functions from the command prompt or terminal on your local computer before you run them on Azure Functions.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-functions\supported-languages.md,http://docs.microsoft.com/azure/azure-functions/supported-languages,2,2,glenga,ggailey777,jeconnoc,08/02/2018,azure-functions,reference,"Supported languages in Azure Functions
",Supported languages in Azure Functions,Learn which languages are supported (GA) and which are experimental or in preview.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-government\documentation-government-developer-guide.md,http://docs.microsoft.com/azure/azure-government/documentation-government-developer-guide,4,4,stemi,smichelotti,zakramer,08/13/2018,azure-government,article,"Azure Government developer guide
",Azure Government developer guide | Microsoft Docs,This article compares features and provides guidance on developing applications for Azure Government.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-government\documentation-government-get-started-connect-to-storage.md,http://docs.microsoft.com/azure/azure-government/documentation-government-get-started-connect-to-storage,5,5,yujhong,yujhongmicrosoft,zakramer,08/10/2018,azure-government,article,"Develop with Storage API on Azure Government
",Develop with Storage API in Azure Government  | Microsoft Docs,This provides a guide for getting started with Storage in Azure Government
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-monitor\app\distributed-tracing.md,http://docs.microsoft.com/azure/azure-monitor/app/distributed-tracing,6,6,nimolnar,nikmd23,carmonm,09/17/2018,application-insights,conceptual,"What is Distributed Tracing?
",Distributed Tracing in Azure Application Insights | Microsoft Docs,Provides information about Microsoft's support for distributed tracing through our local forwarder and partnership in the OpenCensus project
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-monitor\app\opencensus-local-forwarder.md,http://docs.microsoft.com/azure/azure-monitor/app/opencensus-local-forwarder,1,1,mbullwin,mrbullwinkle,carmonm,09/18/2018,application-insights,conceptual,"Local forwarder
",Azure Application Insights OpenCensus distributed tracing local forwarder  | Microsoft docs,Forward OpenCensus distributed traces and spans from languages like Python and Go to Azure Application Insights
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-monitor\app\opencensus-python.md,http://docs.microsoft.com/azure/azure-monitor/app/opencensus-python,45,45,mbullwin,mrbullwinkle,carmonm,09/18/2018,application-insights,conceptual,"Collect distributed traces from Python (Preview)
",OpenCensus Python tracing with Azure Application Insights | Microsoft Docs,Provides instructions to wire up OpenCensus Python tracing with the local forwarder and Application Insights
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-monitor\app\platforms.md,http://docs.microsoft.com/azure/azure-monitor/app/platforms,2,2,mbullwin,mrbullwinkle,carmonm,09/01/2016,application-insights,conceptual,"Developer analytics: languages, platforms, and integrations
","'Application Insights: languages, platforms and integrations| Microsoft Docs'","Languages, platforms and integrations available for Application Insights"
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-monitor\azure-monitor-app-hub.md,http://docs.microsoft.com/azure/azure-monitor/azure-monitor-app-hub,2,2,mbullwin,mrbullwinkle,carmonmills,01/15/2019,application-insights,landing-page,,"Azure Monitor Application insights Documentation - Tutorials, API Reference | Microsoft Docs",Azure Monitor Application Insights provides deep code-level application performance monitoring.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-monitor\platform\agent-linux-troubleshoot.md,http://docs.microsoft.com/azure/azure-monitor/platform/agent-linux-troubleshoot,7,7,magoedte,mgoedtel,carmonm,11/13/2018,log-analytics,conceptual,"How to troubleshoot issues with the Log Analytics agent for Linux 
",Troubleshoot Azure Log Analytics Linux Agent | Microsoft Docs,"Describe the symptoms, causes, and resolution for the most common issues with the Log Analytics agent for Linux."
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-monitor\platform\data-collector-api.md,http://docs.microsoft.com/azure/azure-monitor/platform/data-collector-api,3,3,bwren,bwren,jwhit,02/12/2019,log-analytics,conceptual,"Send log data to Azure Monitor with the HTTP Data Collector API (public preview)
",Azure Monitor HTTP Data Collector API | Microsoft Docs,"You can use the Azure Monitor HTTP Data Collector API to add POST JSON data to a Log Analytics workspace from any client that can call the REST API. This article describes how to use the API, and has examples of how to publish data by using different programming languages."
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-stack\azure-stack-app-service-overview.md,http://docs.microsoft.com/azure/azure-stack/azure-stack-app-service-overview,1,1,jeffgilb,jeffgilb,femila,10/16/2018,azure-stack,article,"App Service on Azure Stack overview
",App Service on Azure Stack overview | Microsoft Docs,Overview of App Service on Azure Stack
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\azure-stack\azure-stack-app-service-release-notes-update-four.md,http://docs.microsoft.com/azure/azure-stack/azure-stack-app-service-release-notes-update-four,1,1,anwestg,apwestgarth,stefsch,11/13/2018,azure-stack,article,"App Service on Azure Stack update 4 release notes
",App Service on Azure Stack update 4 release notes | Microsoft Docs,"Learn about what's in update four for App Service on Azure Stack, the known issues, and where to download the update."
